date,currency,noncomm_long,noncomm_short,open_interest,net,lev_funds_long,lev_funds_short,lev_funds_net,asset_mgr_long,asset_mgr_short,asset_mgr_net,dealer_long,dealer_short,dealer_net
2014-02-04,NZD,14588,6556,20098,8032,0,0,0,0,0,0,1683,10150,-8467
2014-02-04,USD,31164,26075,47614,5089,0,0,0,0,0,0,10077,7831,2246
2014-02-11,AUD,10202,57605,110523,-47403,0,0,0,0,0,0,77014,9071,67943
2014-02-11,CAD,27745,86673,157495,-58928,0,0,0,0,0,0,84402,2329,82073
2014-02-11,CHF,12166,11611,42433,555,0,0,0,0,0,0,8719,15634,-6915
2014-02-11,EUR,75048,81977,281037,-6929,0,0,0,0,0,0,96688,33479,63209
2014-02-11,GBP,53199,42527,204982,10672,0,0,0,0,0,0,19102,85412,-66310
2014-02-11,JPY,13686,92472,196435,-78786,0,0,0,0,0,0,84301,40931,43370
2014-02-11,NZD,13176,5535,19085,7641,0,0,0,0,0,0,1856,10602,-8746
2014-02-11,USD,30980,24362,47189,6618,0,0,0,0,0,0,10612,7668,2944
2014-02-18,AUD,9439,53837,103049,-44398,0,0,0,0,0,0,68397,9468,58929
2014-02-18,CAD,27756,92756,154862,-65000,0,0,0,0,0,0,81648,11601,70047
2014-02-18,CHF,14188,17016,51003,-2828,0,0,0,0,0,0,9780,18983,-9203
2014-02-18,EUR,88634,80035,291360,8599,0,0,0,0,0,0,87336,47163,40173
2014-02-18,GBP,76271,53948,241471,22323,0,0,0,0,0,0,17792,107788,-89996
2014-02-18,JPY,16736,96520,200057,-79784,0,0,0,0,0,0,85445,38326,47119
2014-02-18,NZD,15331,6425,21516,8906,0,0,0,0,0,0,1667,11949,-10282
2014-02-18,USD,32461,29843,49629,2618,0,0,0,0,0,0,10303,7993,2310
2014-02-25,AUD,10299,49290,98643,-38991,0,0,0,0,0,0,63662,10306,53356
2014-02-25,CAD,24865,83456,141519,-58591,0,0,0,0,0,0,70618,12103,58515
2014-02-25,CHF,19396,19038,55157,358,0,0,0,0,0,0,9439,21796,-12357
2014-02-25,EUR,93003,79103,296924,13900,0,0,0,0,0,0,85407,52613,32794
2014-02-25,GBP,74558,45756,257037,28802,0,0,0,0,0,0,19780,119262,-99482
2014-02-25,JPY,14727,99817,203743,-85090,0,0,0,0,0,0,89792,39880,49912
2014-02-25,NZD,16529,5547,22142,10982,0,0,0,0,0,0,1042,13375,-12333
2014-02-25,USD,32921,32940,49811,-19,0,0,0,0,0,0,10094,7709,2385
2014-03-04,AUD,12262,53370,105792,-41108,0,0,0,0,0,0,64120,6180,57940
2014-03-04,CAD,23306,84402,147033,-61096,0,0,0,0,0,0,70979,12264,58715
2014-03-04,CHF,21818,19650,60532,2168,0,0,0,0,0,0,10467,26861,-16394
2014-03-04,EUR,103868,80416,304308,23452,0,0,0,0,0,0,81771,58970,22801
2014-03-04,GBP,71021,41416,254013,29605,0,0,0,0,0,0,18342,119563,-101221
2014-03-04,JPY,20407,100116,205886,-79709,0,0,0,0,0,0,84547,36399,48148
2014-03-04,NZD,19346,5914,25616,13432,0,0,0,0,0,0,1031,16521,-15490
2014-03-04,USD,34864,35345,52552,-481,0,0,0,0,0,0,10130,7740,2390
2014-03-11,AUD,8627,49477,122241,-40850,0,0,0,0,0,0,65169,10038,55131
2014-03-11,CAD,25180,77371,153639,-52191,0,0,0,0,0,0,69939,15717,54222
2014-03-11,CHF,23097,14140,66889,8957,0,0,0,0,0,0,7994,30679,-22685
2014-03-11,EUR,110103,73718,322020,36385,0,0,0,0,0,0,73477,63301,10176
2014-03-11,GBP,64553,42554,250867,21999,0,0,0,0,0,0,28194,125235,-97041
2014-03-11,JPY,15726,115082,242170,-99356,0,0,0,0,0,0,97304,28513,68791
2014-03-11,NZD,21155,6706,31905,14449,0,0,0,0,0,0,1041,17514,-16473
2014-03-11,USD,41083,41261,58004,-178,0,0,0,0,0,0,9922,7755,2167
2014-03-18,AUD,21577,46040,81737,-24463,0,0,0,0,0,0,29741,5302,24439
2014-03-18,CAD,27751,97556,186782,-69805,0,0,0,0,0,0,74388,16690,57698
2014-03-18,CHF,25311,10195,49391,15116,0,0,0,0,0,0,813,19941,-19128
2014-03-18,EUR,117819,64828,264443,52991,0,0,0,0,0,0,34889,31876,3013
2014-03-18,GBP,64141,38605,208961,25536,0,0,0,0,0,0,7419,100490,-93071
2014-03-18,JPY,24144,85243,156922,-61099,0,0,0,0,0,0,79833,10984,68849
2014-03-18,NZD,24645,8894,31463,15751,0,0,0,0,0,0,976,17832,-16856
2014-03-18,USD,31687,43857,51698,-12170,0,0,0,0,0,0,13122,153,12969
2014-03-25,AUD,24387,44914,84232,-20527,0,0,0,0,0,0,25149,9343,15806
2014-03-25,CAD,40441,73656,133246,-33215,0,0,0,0,0,0,29163,3838,25325
2014-03-25,CHF,25037,10218,47353,14819,0,0,0,0,0,0,660,16703,-16043
2014-03-25,EUR,106914,67280,262179,39634,0,0,0,0,0,0,42530,26612,15918
2014-03-25,GBP,66751,37027,202115,29724,0,0,0,0,0,0,9965,94041,-84076
